MasterID,MasterDate,MasterDate_rep,DevSet,SelectedSample,PSA2,New_Lat,New_Long,IndexScore,Index,BiostimVar,BiostimValue,BSPretty
634R10GNL,634R10GNL___2011-10-03,634R10GNL___2011-10-03___2,Cal,Selected,Wet,39.02996,-120.1604,0.949793508,ASCI_D,Chlorophyll_a_mgPerm2,2.66,Chl-a
634R10GNL,634R10GNL___2011-10-03,634R10GNL___2011-10-03___2,Cal,Selected,Wet,39.02996,-120.1604,0.949793508,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.518,AFDM
634R10GNL,634R10GNL___2011-10-03,634R10GNL___2011-10-03___2,Cal,Selected,Wet,39.02996,-120.1604,0.949793508,ASCI_D,PCT_MAP,2,% cover
634R10UTR,634R10UTR___2011-09-28,634R10UTR___2011-09-28___1,Cal,Selected,Wet,38.77826,-120.0294,0.928457067,ASCI_D,Nitrogen_Total_mgPerL,0.106,Total N
634R10UTR,634R10UTR___2011-09-28,634R10UTR___2011-09-28___1,Cal,Selected,Wet,38.77826,-120.0294,0.928457067,ASCI_D,Phosphorus_as_P_mgPerL,0.0197,Total P
634R10UTR,634R10UTR___2011-09-28,634R10UTR___2011-09-28___1,Cal,Selected,Wet,38.77826,-120.0294,0.928457067,ASCI_D,Chlorophyll_a_mgPerm2,2.92,Chl-a
634R10UTR,634R10UTR___2011-09-28,634R10UTR___2011-09-28___1,Cal,Selected,Wet,38.77826,-120.0294,0.928457067,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.188,AFDM
634R10UTR,634R10UTR___2011-09-28,634R10UTR___2011-09-28___1,Cal,Selected,Wet,38.77826,-120.0294,0.928457067,ASCI_D,PCT_MAP,45,% cover
634TRT001,634TRT001___2013-08-26,634TRT001___2013-08-26___1,Cal,Selected,Wet,38.85699,-119.9444,0.829709435,ASCI_D,Nitrogen_Total_mgPerL,0,Total N
634TRT001,634TRT001___2013-08-26,634TRT001___2013-08-26___1,Cal,Selected,Wet,38.85699,-119.9444,0.829709435,ASCI_D,Phosphorus_as_P_mgPerL,0.0145,Total P
634TRT001,634TRT001___2013-08-26,634TRT001___2013-08-26___1,Cal,Selected,Wet,38.85699,-119.9444,0.829709435,ASCI_D,Chlorophyll_a_mgPerm2,6.52,Chl-a
634TRT001,634TRT001___2013-08-26,634TRT001___2013-08-26___1,Cal,Selected,Wet,38.85699,-119.9444,0.829709435,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,2.2,AFDM
634TRT001,634TRT001___2013-08-26,634TRT001___2013-08-26___1,Cal,Selected,Wet,38.85699,-119.9444,0.829709435,ASCI_D,PCT_MAP,1,% cover
634UTRADC,634UTRADC___2013-08-21,634UTRADC___2013-08-21___1,Cal,Selected,Wet,38.72997,-120.0178,0.931561489,ASCI_D,Nitrogen_Total_mgPerL,0.153,Total N
634UTRADC,634UTRADC___2013-08-21,634UTRADC___2013-08-21___1,Cal,Selected,Wet,38.72997,-120.0178,0.931561489,ASCI_D,Phosphorus_as_P_mgPerL,0.058,Total P
634UTRADC,634UTRADC___2013-08-21,634UTRADC___2013-08-21___1,Cal,Selected,Wet,38.72997,-120.0178,0.931561489,ASCI_D,Chlorophyll_a_mgPerm2,4.29,Chl-a
634UTRADC,634UTRADC___2013-08-21,634UTRADC___2013-08-21___1,Cal,Selected,Wet,38.72997,-120.0178,0.931561489,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.814,AFDM
634UTRADC,634UTRADC___2013-08-21,634UTRADC___2013-08-21___1,Cal,Selected,Wet,38.72997,-120.0178,0.931561489,ASCI_D,PCT_MAP,14,% cover
634WRD001,634WRD001___2013-09-09,634WRD001___2013-09-09___1,Val,Selected,Wet,39.13982,-120.1911,1.030314472,ASCI_D,Nitrogen_Total_mgPerL,0,Total N
634WRD001,634WRD001___2013-09-09,634WRD001___2013-09-09___1,Val,Selected,Wet,39.13982,-120.1911,1.030314472,ASCI_D,Phosphorus_as_P_mgPerL,0.0161,Total P
634WRD001,634WRD001___2013-09-09,634WRD001___2013-09-09___1,Val,Selected,Wet,39.13982,-120.1911,1.030314472,ASCI_D,Chlorophyll_a_mgPerm2,23.9,Chl-a
634WRD001,634WRD001___2013-09-09,634WRD001___2013-09-09___1,Val,Selected,Wet,39.13982,-120.1911,1.030314472,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,1.07,AFDM
634WRD001,634WRD001___2013-09-09,634WRD001___2013-09-09___1,Val,Selected,Wet,39.13982,-120.1911,1.030314472,ASCI_D,PCT_MAP,45,% cover
634WSN001,634WSN001___2011-10-04,634WSN001___2011-10-04___1,Cal,Selected,Wet,39.22204,-120.1018,1.083234499,ASCI_D,Nitrogen_Total_mgPerL,0.0579,Total N
634WSN001,634WSN001___2011-10-04,634WSN001___2011-10-04___1,Cal,Selected,Wet,39.22204,-120.1018,1.083234499,ASCI_D,Phosphorus_as_P_mgPerL,0.0181,Total P
634WSN001,634WSN001___2011-10-04,634WSN001___2011-10-04___1,Cal,Selected,Wet,39.22204,-120.1018,1.083234499,ASCI_D,Chlorophyll_a_mgPerm2,5.65,Chl-a
634WSN001,634WSN001___2011-10-04,634WSN001___2011-10-04___1,Cal,Selected,Wet,39.22204,-120.1018,1.083234499,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.514,AFDM
634WSN001,634WSN001___2011-10-04,634WSN001___2011-10-04___1,Cal,Selected,Wet,39.22204,-120.1018,1.083234499,ASCI_D,PCT_MAP,0,% cover
635PRN001,635PRN001___2014-09-02,635PRN001___2014-09-02___1,Val,Selected,Wet,39.38575,-120.2524,0.897451457,ASCI_D,Nitrogen_Total_mgPerL,0.0869,Total N
635PRN001,635PRN001___2014-09-02,635PRN001___2014-09-02___1,Val,Selected,Wet,39.38575,-120.2524,0.897451457,ASCI_D,Phosphorus_as_P_mgPerL,0.0216,Total P
635PRN001,635PRN001___2014-09-02,635PRN001___2014-09-02___1,Val,Selected,Wet,39.38575,-120.2524,0.897451457,ASCI_D,Chlorophyll_a_mgPerm2,4.85,Chl-a
635PRN001,635PRN001___2014-09-02,635PRN001___2014-09-02___1,Val,Selected,Wet,39.38575,-120.2524,0.897451457,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.346,AFDM
635PRN001,635PRN001___2014-09-02,635PRN001___2014-09-02___1,Val,Selected,Wet,39.38575,-120.2524,0.897451457,ASCI_D,PCT_MAP,0,% cover
635PS0018,635PS0018___2009-07-20,635PS0018___2009-07-20___1,Cal,Selected,Wet,39.17836,-120.1925,0.711412559,ASCI_D,Nitrogen_Total_mgPerL,0.053,Total N
635PS0018,635PS0018___2009-07-20,635PS0018___2009-07-20___1,Cal,Selected,Wet,39.17836,-120.1925,0.711412559,ASCI_D,Phosphorus_as_P_mgPerL,0.0109,Total P
635PS0018,635PS0018___2009-07-20,635PS0018___2009-07-20___1,Cal,Selected,Wet,39.17836,-120.1925,0.711412559,ASCI_D,Chlorophyll_a_mgPerm2,10.81,Chl-a
635PS0018,635PS0018___2009-07-20,635PS0018___2009-07-20___1,Cal,Selected,Wet,39.17836,-120.1925,0.711412559,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,1.382,AFDM
635PS0018,635PS0018___2009-07-20,635PS0018___2009-07-20___1,Cal,Selected,Wet,39.17836,-120.1925,0.711412559,ASCI_D,PCT_MAP,0,% cover
635PS0034,635PS0034___2010-09-08,635PS0034___2010-09-08___1,Val,Selected,Wet,39.25844,-120.2086,0.74732154,ASCI_D,Nitrogen_Total_mgPerL,0.104,Total N
635PS0034,635PS0034___2010-09-08,635PS0034___2010-09-08___1,Val,Selected,Wet,39.25844,-120.2086,0.74732154,ASCI_D,Phosphorus_as_P_mgPerL,0.0111,Total P
635PS0034,635PS0034___2010-09-08,635PS0034___2010-09-08___1,Val,Selected,Wet,39.25844,-120.2086,0.74732154,ASCI_D,Chlorophyll_a_mgPerm2,7.22,Chl-a
635PS0034,635PS0034___2010-09-08,635PS0034___2010-09-08___1,Val,Selected,Wet,39.25844,-120.2086,0.74732154,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.365,AFDM
635PS0034,635PS0034___2010-09-08,635PS0034___2010-09-08___1,Val,Selected,Wet,39.25844,-120.2086,0.74732154,ASCI_D,PCT_MAP,15,% cover
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___1,Cal,Selected,Wet,39.38238,-120.2262,0.873957948,ASCI_D,Nitrogen_Total_mgPerL,0.118,Total N
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___1,Cal,Selected,Wet,39.38238,-120.2262,0.873957948,ASCI_D,Phosphorus_as_P_mgPerL,0.0245,Total P
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___1,Cal,Selected,Wet,39.38238,-120.2262,0.873957948,ASCI_D,Chlorophyll_a_mgPerm2,3.67,Chl-a
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___1,Cal,Selected,Wet,39.38238,-120.2262,0.873957948,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.364,AFDM
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___1,Cal,Selected,Wet,39.38238,-120.2262,0.873957948,ASCI_D,PCT_MAP,0,% cover
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___2,Cal,Selected,Wet,39.38238,-120.2262,0.970431909,ASCI_D,Nitrogen_Total_mgPerL,0.118,Total N
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___2,Cal,Selected,Wet,39.38238,-120.2262,0.970431909,ASCI_D,Phosphorus_as_P_mgPerL,0.0245,Total P
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___2,Cal,Selected,Wet,39.38238,-120.2262,0.970431909,ASCI_D,Chlorophyll_a_mgPerm2,3.67,Chl-a
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___2,Cal,Selected,Wet,39.38238,-120.2262,0.970431909,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.364,AFDM
635PS0038,635PS0038___2010-08-09,635PS0038___2010-08-09___2,Cal,Selected,Wet,39.38238,-120.2262,0.970431909,ASCI_D,PCT_MAP,0,% cover
635PS0118,635PS0118___2013-09-03,635PS0118___2013-09-03___1,Cal,Selected,Wet,39.34775,-120.1223,0.971760376,ASCI_D,Nitrogen_Total_mgPerL,0,Total N
635PS0118,635PS0118___2013-09-03,635PS0118___2013-09-03___1,Cal,Selected,Wet,39.34775,-120.1223,0.971760376,ASCI_D,Phosphorus_as_P_mgPerL,0.0064,Total P
635PS0118,635PS0118___2013-09-03,635PS0118___2013-09-03___1,Cal,Selected,Wet,39.34775,-120.1223,0.971760376,ASCI_D,Chlorophyll_a_mgPerm2,6.94,Chl-a
635PS0118,635PS0118___2013-09-03,635PS0118___2013-09-03___1,Cal,Selected,Wet,39.34775,-120.1223,0.971760376,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.26,AFDM
635PS0118,635PS0118___2013-09-03,635PS0118___2013-09-03___1,Cal,Selected,Wet,39.34775,-120.1223,0.971760376,ASCI_D,PCT_MAP,7,% cover
635PS0146,635PS0146___2014-09-03,635PS0146___2014-09-03___1,Cal,Selected,Wet,39.32332,-120.2281,1.114927389,ASCI_D,Nitrogen_Total_mgPerL,0.087,Total N
635PS0146,635PS0146___2014-09-03,635PS0146___2014-09-03___1,Cal,Selected,Wet,39.32332,-120.2281,1.114927389,ASCI_D,Phosphorus_as_P_mgPerL,0.0079,Total P
635PS0146,635PS0146___2014-09-03,635PS0146___2014-09-03___1,Cal,Selected,Wet,39.32332,-120.2281,1.114927389,ASCI_D,Chlorophyll_a_mgPerm2,10.6,Chl-a
635PS0146,635PS0146___2014-09-03,635PS0146___2014-09-03___1,Cal,Selected,Wet,39.32332,-120.2281,1.114927389,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,1.63,AFDM
635PS0146,635PS0146___2014-09-03,635PS0146___2014-09-03___1,Cal,Selected,Wet,39.32332,-120.2281,1.114927389,ASCI_D,PCT_MAP,5,% cover
636PS0010,636PS0010___2009-07-21,636PS0010___2009-07-21___1,Cal,Selected,Wet,39.46174,-120.1891,0.974243837,ASCI_D,Nitrogen_Total_mgPerL,0.0519,Total N
636PS0010,636PS0010___2009-07-21,636PS0010___2009-07-21___1,Cal,Selected,Wet,39.46174,-120.1891,0.974243837,ASCI_D,Phosphorus_as_P_mgPerL,0.0147,Total P
636PS0010,636PS0010___2009-07-21,636PS0010___2009-07-21___1,Cal,Selected,Wet,39.46174,-120.1891,0.974243837,ASCI_D,Chlorophyll_a_mgPerm2,10.39,Chl-a
636PS0010,636PS0010___2009-07-21,636PS0010___2009-07-21___1,Cal,Selected,Wet,39.46174,-120.1891,0.974243837,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.948,AFDM
636PS0010,636PS0010___2009-07-21,636PS0010___2009-07-21___1,Cal,Selected,Wet,39.46174,-120.1891,0.974243837,ASCI_D,PCT_MAP,4,% cover
636PS0070,636PS0070___2011-09-21,636PS0070___2011-09-21___1,Cal,Selected,Wet,39.4947,-120.3337,0.906642189,ASCI_D,Nitrogen_Total_mgPerL,0.0909,Total N
636PS0070,636PS0070___2011-09-21,636PS0070___2011-09-21___1,Cal,Selected,Wet,39.4947,-120.3337,0.906642189,ASCI_D,Phosphorus_as_P_mgPerL,0.0335,Total P
636PS0070,636PS0070___2011-09-21,636PS0070___2011-09-21___1,Cal,Selected,Wet,39.4947,-120.3337,0.906642189,ASCI_D,Chlorophyll_a_mgPerm2,12.01,Chl-a
636PS0070,636PS0070___2011-09-21,636PS0070___2011-09-21___1,Cal,Selected,Wet,39.4947,-120.3337,0.906642189,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.656,AFDM
636PS0070,636PS0070___2011-09-21,636PS0070___2011-09-21___1,Cal,Selected,Wet,39.4947,-120.3337,0.906642189,ASCI_D,PCT_MAP,33,% cover
636PS0086,636PS0086___2012-09-26,636PS0086___2012-09-26___1,Cal,Selected,Wet,39.46729,-120.1031,0.892304282,ASCI_D,Nitrogen_Total_mgPerL,0.165,Total N
636PS0086,636PS0086___2012-09-26,636PS0086___2012-09-26___1,Cal,Selected,Wet,39.46729,-120.1031,0.892304282,ASCI_D,Phosphorus_as_P_mgPerL,0.012,Total P
636PS0086,636PS0086___2012-09-26,636PS0086___2012-09-26___1,Cal,Selected,Wet,39.46729,-120.1031,0.892304282,ASCI_D,Chlorophyll_a_mgPerm2,83.2,Chl-a
636PS0086,636PS0086___2012-09-26,636PS0086___2012-09-26___1,Cal,Selected,Wet,39.46729,-120.1031,0.892304282,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,2.78,AFDM
636PS0086,636PS0086___2012-09-26,636PS0086___2012-09-26___1,Cal,Selected,Wet,39.46729,-120.1031,0.892304282,ASCI_D,PCT_MAP,61,% cover
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___1,Cal,Selected,Wet,39.43105,-120.2415,0.857809971,ASCI_D,Nitrogen_Total_mgPerL,0.03,Total N
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___1,Cal,Selected,Wet,39.43105,-120.2415,0.857809971,ASCI_D,Phosphorus_as_P_mgPerL,0.0212,Total P
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___1,Cal,Selected,Wet,39.43105,-120.2415,0.857809971,ASCI_D,Chlorophyll_a_mgPerm2,25.8,Chl-a
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___1,Cal,Selected,Wet,39.43105,-120.2415,0.857809971,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,2.94,AFDM
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___1,Cal,Selected,Wet,39.43105,-120.2415,0.857809971,ASCI_D,PCT_MAP,22,% cover
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___2,Cal,Selected,Wet,39.43105,-120.2415,0.911243128,ASCI_D,Nitrogen_Total_mgPerL,0.03,Total N
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___2,Cal,Selected,Wet,39.43105,-120.2415,0.911243128,ASCI_D,Phosphorus_as_P_mgPerL,0.0212,Total P
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___2,Cal,Selected,Wet,39.43105,-120.2415,0.911243128,ASCI_D,Chlorophyll_a_mgPerm2,25.8,Chl-a
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___2,Cal,Selected,Wet,39.43105,-120.2415,0.911243128,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,2.94,AFDM
636SHCWES,636SHCWES___2013-07-30,636SHCWES___2013-07-30___2,Cal,Selected,Wet,39.43105,-120.2415,0.911243128,ASCI_D,PCT_MAP,22,% cover
637PS0130,637PS0130___2014-08-27,637PS0130___2014-08-27___1,Cal,Selected,Wet,40.41807,-120.8535,1.12959397,ASCI_D,Nitrogen_Total_mgPerL,0.111,Total N
637PS0130,637PS0130___2014-08-27,637PS0130___2014-08-27___1,Cal,Selected,Wet,40.41807,-120.8535,1.12959397,ASCI_D,Phosphorus_as_P_mgPerL,0,Total P
637PS0130,637PS0130___2014-08-27,637PS0130___2014-08-27___1,Cal,Selected,Wet,40.41807,-120.8535,1.12959397,ASCI_D,Chlorophyll_a_mgPerm2,18.4,Chl-a
637PS0130,637PS0130___2014-08-27,637PS0130___2014-08-27___1,Cal,Selected,Wet,40.41807,-120.8535,1.12959397,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.351,AFDM
637PS0130,637PS0130___2014-08-27,637PS0130___2014-08-27___1,Cal,Selected,Wet,40.41807,-120.8535,1.12959397,ASCI_D,PCT_MAP,39,% cover
639PS1279,639PS1279___2013-06-11,639PS1279___2013-06-11___1,Cal,Selected,Arid,40.7335,-120.1178,0.863803003,ASCI_D,Nitrogen_Total_mgPerL,0.69,Total N
639PS1279,639PS1279___2013-06-11,639PS1279___2013-06-11___1,Cal,Selected,Arid,40.7335,-120.1178,0.863803003,ASCI_D,Phosphorus_as_P_mgPerL,0.0545,Total P
639PS1279,639PS1279___2013-06-11,639PS1279___2013-06-11___1,Cal,Selected,Arid,40.7335,-120.1178,0.863803003,ASCI_D,Chlorophyll_a_mgPerm2,4.05,Chl-a
639PS1279,639PS1279___2013-06-11,639PS1279___2013-06-11___1,Cal,Selected,Arid,40.7335,-120.1178,0.863803003,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.361,AFDM
639PS1279,639PS1279___2013-06-11,639PS1279___2013-06-11___1,Cal,Selected,Arid,40.7335,-120.1178,0.863803003,ASCI_D,PCT_MAP,9,% cover
641OWC157,641OWC157___2013-07-24,641OWC157___2013-07-24___1,Cal,Selected,Arid,41.37691,-120.1445,0.906638469,ASCI_D,Nitrogen_Total_mgPerL,0.0276,Total N
641OWC157,641OWC157___2013-07-24,641OWC157___2013-07-24___1,Cal,Selected,Arid,41.37691,-120.1445,0.906638469,ASCI_D,Phosphorus_as_P_mgPerL,0.0269,Total P
641OWC157,641OWC157___2013-07-24,641OWC157___2013-07-24___1,Cal,Selected,Arid,41.37691,-120.1445,0.906638469,ASCI_D,Chlorophyll_a_mgPerm2,1.35,Chl-a
641OWC157,641OWC157___2013-07-24,641OWC157___2013-07-24___1,Cal,Selected,Arid,41.37691,-120.1445,0.906638469,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,1.13,AFDM
641OWC157,641OWC157___2013-07-24,641OWC157___2013-07-24___1,Cal,Selected,Arid,41.37691,-120.1445,0.906638469,ASCI_D,PCT_MAP,13,% cover
705PCCPCP,705PCCPCP___2013-05-21,705PCCPCP___2013-05-21___1,Cal,Selected,Arid,34.16677,-116.5727,0.974550442,ASCI_D,Nitrogen_Total_mgPerL,0.199,Total N
705PCCPCP,705PCCPCP___2013-05-21,705PCCPCP___2013-05-21___1,Cal,Selected,Arid,34.16677,-116.5727,0.974550442,ASCI_D,Phosphorus_as_P_mgPerL,0.036,Total P
705PCCPCP,705PCCPCP___2013-05-21,705PCCPCP___2013-05-21___1,Cal,Selected,Arid,34.16677,-116.5727,0.974550442,ASCI_D,Chlorophyll_a_mgPerm2,5.5,Chl-a
705PCCPCP,705PCCPCP___2013-05-21,705PCCPCP___2013-05-21___1,Cal,Selected,Arid,34.16677,-116.5727,0.974550442,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,3.01,AFDM
705PCCPCP,705PCCPCP___2013-05-21,705PCCPCP___2013-05-21___1,Cal,Selected,Arid,34.16677,-116.5727,0.974550442,ASCI_D,PCT_MAP,0,% cover
719BMCPRE,719BMCPRE___2014-04-07,719BMCPRE___2014-04-07___1,Cal,NotSelected,Arid,34.03638,-116.5675,0.819612591,ASCI_D,Nitrogen_Total_mgPerL,0.305,Total N
719BMCPRE,719BMCPRE___2014-04-07,719BMCPRE___2014-04-07___1,Cal,NotSelected,Arid,34.03638,-116.5675,0.819612591,ASCI_D,Phosphorus_as_P_mgPerL,0.0112,Total P
719BMCPRE,719BMCPRE___2014-04-07,719BMCPRE___2014-04-07___1,Cal,NotSelected,Arid,34.03638,-116.5675,0.819612591,ASCI_D,Chlorophyll_a_mgPerm2,3.62,Chl-a
719BMCPRE,719BMCPRE___2014-04-07,719BMCPRE___2014-04-07___1,Cal,NotSelected,Arid,34.03638,-116.5675,0.819612591,ASCI_D,PCT_MAP,31,% cover
719BMCPRE,719BMCPRE___2013-05-22,719BMCPRE___2013-05-22___1,Cal,Selected,Arid,34.03638,-116.5675,0.901887639,ASCI_D,Nitrogen_Total_mgPerL,0.383,Total N
719BMCPRE,719BMCPRE___2013-05-22,719BMCPRE___2013-05-22___1,Cal,Selected,Arid,34.03638,-116.5675,0.901887639,ASCI_D,Phosphorus_as_P_mgPerL,0.0246,Total P
719BMCPRE,719BMCPRE___2013-05-22,719BMCPRE___2013-05-22___1,Cal,Selected,Arid,34.03638,-116.5675,0.901887639,ASCI_D,Chlorophyll_a_mgPerm2,7.86,Chl-a
719BMCPRE,719BMCPRE___2013-05-22,719BMCPRE___2013-05-22___1,Cal,Selected,Arid,34.03638,-116.5675,0.901887639,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,27.8,AFDM
719BMCPRE,719BMCPRE___2013-05-22,719BMCPRE___2013-05-22___1,Cal,Selected,Arid,34.03638,-116.5675,0.901887639,ASCI_D,PCT_MAP,27,% cover
719HOTCPF,719HOTCPF___2014-04-15,719HOTCPF___2014-04-15___1,Cal,Selected,Arid,33.57493,-116.4168,0.964830347,ASCI_D,Nitrogen_Total_mgPerL,0.104,Total N
719HOTCPF,719HOTCPF___2014-04-15,719HOTCPF___2014-04-15___1,Cal,Selected,Arid,33.57493,-116.4168,0.964830347,ASCI_D,Phosphorus_as_P_mgPerL,0.0091,Total P
719HOTCPF,719HOTCPF___2014-04-15,719HOTCPF___2014-04-15___1,Cal,Selected,Arid,33.57493,-116.4168,0.964830347,ASCI_D,Chlorophyll_a_mgPerm2,8.14,Chl-a
719HOTCPF,719HOTCPF___2014-04-15,719HOTCPF___2014-04-15___1,Cal,Selected,Arid,33.57493,-116.4168,0.964830347,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,4.34,AFDM
719HOTCPF,719HOTCPF___2014-04-15,719HOTCPF___2014-04-15___1,Cal,Selected,Arid,33.57493,-116.4168,0.964830347,ASCI_D,PCT_MAP,30,% cover
719MISSCK,719MISSCK___2013-05-21,719MISSCK___2013-05-21___1,Cal,Selected,Arid,34.00775,-116.6223,1.107323244,ASCI_D,Nitrogen_Total_mgPerL,0.117,Total N
719MISSCK,719MISSCK___2013-05-21,719MISSCK___2013-05-21___1,Cal,Selected,Arid,34.00775,-116.6223,1.107323244,ASCI_D,Phosphorus_as_P_mgPerL,0.0046,Total P
719MISSCK,719MISSCK___2013-05-21,719MISSCK___2013-05-21___1,Cal,Selected,Arid,34.00775,-116.6223,1.107323244,ASCI_D,Chlorophyll_a_mgPerm2,26.3,Chl-a
719MISSCK,719MISSCK___2013-05-21,719MISSCK___2013-05-21___1,Cal,Selected,Arid,34.00775,-116.6223,1.107323244,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,4.18,AFDM
719MISSCK,719MISSCK___2013-05-21,719MISSCK___2013-05-21___1,Cal,Selected,Arid,34.00775,-116.6223,1.107323244,ASCI_D,PCT_MAP,71,% cover
719NP7AZC,719NP7AZC___2014-04-09,719NP7AZC___2014-04-09___1,Cal,Selected,Arid,33.85609,-116.8063,0.901151686,ASCI_D,Nitrogen_Total_mgPerL,0.323,Total N
719NP7AZC,719NP7AZC___2014-04-09,719NP7AZC___2014-04-09___1,Cal,Selected,Arid,33.85609,-116.8063,0.901151686,ASCI_D,Phosphorus_as_P_mgPerL,0.0389,Total P
719NP7AZC,719NP7AZC___2014-04-09,719NP7AZC___2014-04-09___1,Cal,Selected,Arid,33.85609,-116.8063,0.901151686,ASCI_D,Chlorophyll_a_mgPerm2,2.06,Chl-a
719NP7AZC,719NP7AZC___2014-04-09,719NP7AZC___2014-04-09___1,Cal,Selected,Arid,33.85609,-116.8063,0.901151686,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,0.498,AFDM
719NP7AZC,719NP7AZC___2014-04-09,719NP7AZC___2014-04-09___1,Cal,Selected,Arid,33.85609,-116.8063,0.901151686,ASCI_D,PCT_MAP,20,% cover
719NP7BNC,719NP7BNC___2014-04-09,719NP7BNC___2014-04-09___1,Val,Selected,Arid,33.86807,-116.7727,0.977769512,ASCI_D,Nitrogen_Total_mgPerL,0.185,Total N
719NP7BNC,719NP7BNC___2014-04-09,719NP7BNC___2014-04-09___1,Val,Selected,Arid,33.86807,-116.7727,0.977769512,ASCI_D,Phosphorus_as_P_mgPerL,0.0294,Total P
719NP7BNC,719NP7BNC___2014-04-09,719NP7BNC___2014-04-09___1,Val,Selected,Arid,33.86807,-116.7727,0.977769512,ASCI_D,Chlorophyll_a_mgPerm2,7.25,Chl-a
719NP7BNC,719NP7BNC___2014-04-09,719NP7BNC___2014-04-09___1,Val,Selected,Arid,33.86807,-116.7727,0.977769512,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,2.59,AFDM
719NP7BNC,719NP7BNC___2014-04-09,719NP7BNC___2014-04-09___1,Val,Selected,Arid,33.86807,-116.7727,0.977769512,ASCI_D,PCT_MAP,65,% cover
719NP7DPC,719NP7DPC___2014-04-08,719NP7DPC___2014-04-08___1,Cal,Selected,Arid,33.63366,-116.392,0.882292981,ASCI_D,Nitrogen_Total_mgPerL,0.307,Total N
719NP7DPC,719NP7DPC___2014-04-08,719NP7DPC___2014-04-08___1,Cal,Selected,Arid,33.63366,-116.392,0.882292981,ASCI_D,Phosphorus_as_P_mgPerL,0.0099,Total P
719NP7DPC,719NP7DPC___2014-04-08,719NP7DPC___2014-04-08___1,Cal,Selected,Arid,33.63366,-116.392,0.882292981,ASCI_D,Chlorophyll_a_mgPerm2,12.7,Chl-a
719NP7DPC,719NP7DPC___2014-04-08,719NP7DPC___2014-04-08___1,Cal,Selected,Arid,33.63366,-116.392,0.882292981,ASCI_D,Ash_Free_Dry_Mass_mgPercm2,1.85,AFDM
719NP7DPC,719NP7DPC___2014-04-08,719NP7DPC___2014-04-08___1,Cal,Selected,Arid,33.63366,-116.392,0.882292981,ASCI_D,PCT_MAP,50,% cover
719NP7LBC,719NP7LBC___2014-04-14,719NP7LBC___2014-04-14___1,Cal,Selected,Arid,33.89152,-116.6948,0.757357413,ASCI_D,Nitrogen_Total_mgPerL,0.152,Total N
719NP7LBC,719NP7LBC___2014-04-14,719NP7LBC___2014-04-14___1,Cal,Selected,Arid,33.89152,-116.6948,0.757357413,ASCI_D,Phosphorus_as_P_mgPerL,0.0495,Total P
